task_id,erase_type,target_concepts,target_count,content,content_role,model,anchor_mode,anchor_concepts,subspace_anchor_concepts,subspace_anchor_count,configured_residual_rank,applied_residual_rank,target_global_residual_count,params,aug_num,threshold,retain_scale,seed,inference_timesteps,guidance_scale,n_images,clip_score,fid_vs_original,image_manifest_sha256,run_fingerprint
van_gogh,style,Van Gogh,1,Van Gogh,target,original,,,,,,,,,,,,0,20,7.5,30,28.71029535929362,0.0,764f8e9135597ac6ea06d8fee84fdbe91eb332aedfe55ef51e6f41f79f1fb28d,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,Picasso,non_target,original,,,,,,,,,,,,0,20,7.5,30,27.991472880045574,0.0,5ca3c2dcb16379546344b2281b82094bf119ea2da715ebd5e844afb1e1c2a5fc,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,Monet,non_target,original,,,,,,,,,,,,0,20,7.5,30,28.726832071940105,0.0,0d5fa5d5930146083aed571481e7f9acfe96a44c677c2b0aa968fb0b64b998f5,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,Paul Gauguin,non_target,original,,,,,,,,,,,,0,20,7.5,30,29.58719253540039,0.0,12caf5bb4bd7be219789232d85e94b3b576864870c2e57e853fbe95283c0aa07,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,Caravaggio,non_target,original,,,,,,,,,,,,0,20,7.5,30,26.04828993479411,0.0,62e5005733114418f3afe976a4cc49e4fb849e65e79826a14a5f45077e624cc0,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,coco,coco,original,,,,,,,,,,,,0,20,7.5,100,26.373212575912476,0.0,2574f648ae5d8249ced43e7a03a2fbe174408b441f9eb2c05ded21941d77c19f,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,Van Gogh,target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,30,25.273125966389973,237.36849101563064,b4eabdaaa8b8d691a962e757f8d60f0d7e89b6e46e7865b0fd8ff3849dfc0f2a,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,Picasso,non_target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,30,28.20461908976237,59.12519642780899,b63a949a7a0ea86ac1bb20b7e5268ab91b1213739fc20721a6da4e3f04862c25,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,Monet,non_target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,30,28.53893280029297,23.23057789397842,68383cdbe80535b44e207afedc7b748573de0fbf7e2155292641b6eb2ef17316,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,Paul Gauguin,non_target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,30,29.552796681722004,27.766073461633084,1158d2aa53b29656db2c3a000abefec94920ef67c09cf45994452de40336837c,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,Caravaggio,non_target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,30,26.386973063151043,59.12988480299316,c5ffb3ed4462e51558a90a0ed08209551f03e51f04e1b48ccb473be3c3e0ab67,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
van_gogh,style,Van Gogh,1,coco,coco,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,100,26.40701162815094,49.08776752536386,8405f655b660d6c698d1a3c5713192df196f47de53a9a522ab1abdfb79af529e,8f4461ba5afd29f78e9ec4d3a7d8c4a425cf97f313561908c4c842017ce6e577
