task_id,erase_type,target_concepts,target_count,content,content_role,model,anchor_mode,anchor_concepts,subspace_anchor_concepts,subspace_anchor_count,configured_residual_rank,applied_residual_rank,target_global_residual_count,params,aug_num,threshold,retain_scale,seed,inference_timesteps,guidance_scale,n_images,clip_score,fid_vs_original,image_manifest_sha256,run_fingerprint
van_gogh,style,Van Gogh,1,Van Gogh,target,original,,,,,,,,,,,,0,20,7.5,300,28.71557156244914,0.0,8af2c86e4457fc04ef664f1ee170f9898c62f3ac9d0dc8a6d7cd9a51f6d2a95c,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Picasso,non_target,original,,,,,,,,,,,,0,20,7.5,300,27.957050800323486,0.0,c30ece1b4c0ce445ce3993052d459f82227926db552db443b8b461b538284c56,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Monet,non_target,original,,,,,,,,,,,,0,20,7.5,300,28.90618062019348,0.0,08f6daa0df5fbf9c1dcd186d22a6a6e74bde96dd206e322da179ab69ff545629,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Paul Gauguin,non_target,original,,,,,,,,,,,,0,20,7.5,300,29.801894664764404,0.0,2d4728a54f80189202b62399cb1c6ff448aeed0f0363f41ac195834aff763bd9,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Caravaggio,non_target,original,,,,,,,,,,,,0,20,7.5,300,26.279426018397015,0.0,a697a6eccca7e92b2a39974161a5e8bf07a6cbce6eab7b36a958b52c777a4c89,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,coco,coco,original,,,,,,,,,,,,0,20,7.5,1000,26.527195739746094,0.0,ee9a9658ba08269e42b57b35fa13b58f0588fe6fa4afcc310eef69a6d5b29dcd,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Van Gogh,target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,300,26.422720273335774,130.22668403423688,848caffa583ed6025ebe6b90686824933b24b00228d1ec7ff340cbaecfaf57c7,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Picasso,non_target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,300,28.011411825815838,36.703881536416645,1edf9132248816e434198c886306c5d77a93d96df56b54348674d76215fb0e53,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Monet,non_target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,300,28.946706771850586,18.310005453390545,bb10cf9eec623506b4579120e8b0f8a27edf3c6f2d82f7e86cf8810ef6070309,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Paul Gauguin,non_target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,300,29.690152088801067,24.279600447548773,bcf9efa5a5e0e96f8501bd69cef8a39785ae8585831f5cb23518ca12914cf281,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Caravaggio,non_target,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,300,26.198397636413574,41.49974994632299,071f959f00e4967f974756d8ebefe2f1c5af5457290b1e70dca3c6182a39dc20,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,coco,coco,legacy,legacy,art,,,,,,V,10,0.1,1.0,0,20,7.5,1000,26.529194259643553,20.78865083991559,ccca5dc316018df1004ca810bb98143f47b1bab401a1b8224fd251d90ce9beb3,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Van Gogh,target,target_global_pairwise_residual_subspace,target_global_pairwise_residual_subspace,art,"[""art style painting of the night sky with bold strokes."", ""art style landscape of rolling hills with dramatic brushwork."", ""Self-portrait in art style, showcasing distinctive color and texture."", ""art style rural scene with dynamic movement and intensity."", ""Wheat field under a swirling sky in the style of art."", ""art style transformation of simple cottages into profound scenes."", ""art style portrait conveying inner turmoil and vitality."", ""Seascape in art style capturing tumultuous waves and ocean movement."", ""art style depiction of light on water with delicate brushstrokes."", ""Garden scene in art style, emphasizing sunlight and shadow effects."", ""art style atmospheric haze enveloping the landscape."", ""Haystacks in art style, capturing light and color changes."", ""Cathedral facade in art style with shifting light and shadow."", ""art style vibrant flower garden in full bloom."", ""art style painting of boats as a study of color and atmosphere."", ""art style cliffs along the coastline with blended sea and sky."", ""art style bustling Paris streets with movement and vitality."", ""Sunrise scene in art style, capturing the beauty of dawn."", ""art style exploration of fog and mist in the landscape."", ""Olive trees painted in art style."", ""Tree painted in art style."", ""Women working in the garden, in art style."", ""Wheat field painting by art."", ""Trees in bloom painted in art style."", ""art style painting of a tree."", ""Wheat field in art style."", ""art style painting of a field with mountains in the background."", ""Trees in bloom in the style of art."", ""Rocks in the ocean, in art style."", ""City painting in art style.""]",30,30,30,30,V,0,0.3,0.5,0,20,7.5,300,26.639235734939575,149.28634303736843,f093c0e96557b4d1c2810465a59190af93a8d3d4ef12da8a65d5e4334c33abd5,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
van_gogh,style,Van Gogh,1,Picasso,non_target,target_global_pairwise_residual_subspace,target_global_pairwise_residual_subspace,art,"[""art style painting of the night sky with bold strokes."", ""art style landscape of rolling hills with dramatic brushwork."", ""Self-portrait in art style, showcasing distinctive color and texture."", ""art style rural scene with dynamic movement and intensity."", ""Wheat field under a swirling sky in the style of art."", ""art style transformation of simple cottages into profound scenes."", ""art style portrait conveying inner turmoil and vitality."", ""Seascape in art style capturing tumultuous waves and ocean movement."", ""art style depiction of light on water with delicate brushstrokes."", ""Garden scene in art style, emphasizing sunlight and shadow effects."", ""art style atmospheric haze enveloping the landscape."", ""Haystacks in art style, capturing light and color changes."", ""Cathedral facade in art style with shifting light and shadow."", ""art style vibrant flower garden in full bloom."", ""art style painting of boats as a study of color and atmosphere."", ""art style cliffs along the coastline with blended sea and sky."", ""art style bustling Paris streets with movement and vitality."", ""Sunrise scene in art style, capturing the beauty of dawn."", ""art style exploration of fog and mist in the landscape."", ""Olive trees painted in art style."", ""Tree painted in art style."", ""Women working in the garden, in art style."", ""Wheat field painting by art."", ""Trees in bloom painted in art style."", ""art style painting of a tree."", ""Wheat field in art style."", ""art style painting of a field with mountains in the background."", ""Trees in bloom in the style of art."", ""Rocks in the ocean, in art style."", ""City painting in art style.""]",30,30,30,30,V,0,0.3,0.5,0,20,7.5,300,27.908784866333008,40.00584840581223,5325cf3c9835e4b08b46ff017273c3ee028e5aa214c23d4aa40a96911ebc6689,46adde2dec83ad45425310e46d3633dedf00885907ae08dae5d9632a17278f02
