task_id,erase_type,target_concepts,target_count,content,content_role,model,anchor_mode,anchor_concepts,subspace_anchor_concepts,subspace_anchor_count,configured_residual_rank,applied_residual_rank,target_global_residual_count,params,aug_num,threshold,retain_scale,seed,inference_timesteps,guidance_scale,n_images,clip_score,fid_vs_original,image_manifest_sha256,run_fingerprint
snoopy,instance,Snoopy,1,Snoopy,target,original,,,,,,,,,,,,0,20,7.5,80,28.7814199924469,0.0,5cfbda1c072b71254d269ac3c86b8dcdb7fb95814871b86ccab15958702027c2,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Mickey,non_target,original,,,,,,,,,,,,0,20,7.5,80,26.416752338409424,0.0,81872691a2ce913df0a7b4fc0c6b2e87c50bb808632c6715a2197f562ee8087d,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Spongebob,non_target,original,,,,,,,,,,,,0,20,7.5,80,27.624553442001343,0.0,f4a9f052b5f0be74ed27bff29c8e86c9d2c69b7d59f09a70ad5d76851e6bdbe1,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Pikachu,non_target,original,,,,,,,,,,,,0,20,7.5,80,27.962318658828735,0.0,6915be9dfe5a550779e868f091aef223fb571994f2b79640532bce0c9c0aa919,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Hello Kitty,non_target,original,,,,,,,,,,,,0,20,7.5,80,27.907118797302246,0.0,303ca5e4a9f6867ffb2761f5205a74b858dae0fbf46da63100a864b2260b13ef,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,coco,coco,original,,,,,,,,,,,,0,20,7.5,100,26.373212575912476,0.0,cc725489e6ae4473d9cf50699df1ad09d7f5e592651d6041d20dc25609a86a54,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Snoopy,target,legacy,legacy,,,,,,,V,10,0.1,1.0,0,20,7.5,80,24.07454252243042,197.97188235691584,b978b680a5705228ee521da9fafc2836420e46eda1820709fed32ed1e03958a6,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Mickey,non_target,legacy,legacy,,,,,,,V,10,0.1,1.0,0,20,7.5,80,26.721495985984802,76.73642299432942,64d235b000e601b709d5ce150ee212050dc97903bf3684f2b897460e1af5bc04,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Spongebob,non_target,legacy,legacy,,,,,,,V,10,0.1,1.0,0,20,7.5,80,27.823253870010376,73.98499780921543,3dd869cbd854e25677b1af04a1db968e1760692c7a9cb128cbf4fe27731e1673,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Pikachu,non_target,legacy,legacy,,,,,,,V,10,0.1,1.0,0,20,7.5,80,27.94116497039795,44.753079046009276,c692775aba0977c459ba9638068ab55dc1ddf0aa7530e9f4a5cc44db3c413053,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Hello Kitty,non_target,legacy,legacy,,,,,,,V,10,0.1,1.0,0,20,7.5,80,27.873873710632324,49.18939327092397,03aa79ce1325534964be9f149de9b22ee1e1d134446182ca8a32f00a78a95c5f,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,coco,coco,legacy,legacy,,,,,,,V,10,0.1,1.0,0,20,7.5,100,26.15608286857605,46.413103895373354,88fba5b75bb9236439c08d7fc51ee4d2e99c1a39d123ef30c91c3045490d16af,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
snoopy,instance,Snoopy,1,Snoopy,target,target_global_pairwise_residual_subspace,target_global_pairwise_residual_subspace,,"["""", ""Cheerful Cartoon Mouse"", ""Playful Cartoon Dog"", ""Goofy Sea Creature"", ""Cute Electric Fantasy Creature"", ""Minimalist Cute Cat"", ""Friendly Woodland Mascot"", ""Retro Animal Cartoon"", ""Kawaii Fantasy Mascot"", ""Funny Everyday Hero"", ""Universal Cute Mascot"", ""Curious Cartoon Rabbit"", ""Joyful Forest Squirrel"", ""Whimsical Garden Hedgehog"", ""Brave Little Lion"", ""Gentle Storybook Bear"", ""Mischievous Cartoon Fox"", ""Sleepy Cloud Creature"", ""Bright Rainbow Bird"", ""Cozy Pocket Monster"", ""Playful Farm Piglet"", ""Smiling Ocean Turtle"", ""Cheerful Meadow Frog"", ""Tiny Space Explorer"", ""Friendly Moon Rabbit"", ""Colorful Carnival Parrot"", ""Adventurous Mountain Goat"", ""Gentle River Otter"", ""Clever City Raccoon"", ""Happy Sunflower Sprite"", ""Shy Mushroom Friend"", ""Energetic Jungle Monkey"", ""Kindhearted Cartoon Elephant"", ""Curious Desert Fennec"", ""Bouncy Marshmallow Creature"", ""Dreamy Starry Fox"", ""Helpful Little Robot"", ""Musical Woodland Bird"", ""Peaceful Lavender Dragon"", ""Sunny Beach Crab"", ""Cozy Autumn Hedgehog"", ""Playful Snowy Penguin"", ""Brave Storybook Knight"", ""Gentle Bubble Whale"", ""Radiant Firefly Spirit"", ""Quirky Patchwork Monster"", ""Friendly Prairie Deer"", ""Tiny Garden Gnome"", ""Whimsical Teapot Character"", ""Cheerful Balloon Animal"", ""Curious Coral Reef Creature"", ""Playful Cloud Puppy"", ""Kind Forest Guardian"", ""Colorful Tropical Toucan"", ""Sleepy Pajama Bear"", ""Adventurous River Beaver"", ""Gentle Pastel Unicorn"", ""Funny Tin Toy Robot"", ""Bright Meadow Butterfly"", ""Cozy Winter Squirrel"", ""Heroic Little Badger"", ""Magical Lantern Sprite"", ""Friendly Orchard Goose"", ""Curious Pocket Dragon"", ""Playful Rainy-Day Frog"", ""Soft Woolly Alpaca"", ""Cheerful Woodland Raccoon"", ""Dapper Cartoon Penguin"", ""Mellow Sunset Llama"", ""Spirited Prairie Dog"", ""Tiny Blueberry Goblin"", ""Graceful Garden Swan"", ""Friendly Toy Soldier"", ""Whimsical Clockwork Bird"", ""Happy Picnic Hamster"", ""Brave Coral Seahorse"", ""Cozy Storybook Lamb"", ""Curious Bamboo Panda"", ""Playful Desert Meerkat"", ""Gentle Twilight Moth"", ""Colorful Kite Creature"", ""Sunny Cartoon Chick"", ""Clever Little Inventor"", ""Dreamy Ocean Dolphin"", ""Cheerful Acorn Sprite"", ""Funny Polka-Dot Monster"", ""Kindhearted Snow Fox"", ""Playful Blossom Fairy"", ""Friendly Lighthouse Keeper"", ""Adventurous Sky Captain"", ""Cozy Cinnamon Bear"", ""Curious Pebble Golem"", ""Joyful Raincloud Creature"", ""Gentle Cartoon Retriever"", ""Musical Meadow Mouse"", ""Bright Comet Traveler"", ""Playful Pumpkin Goblin"", ""Friendly Seaside Seal"", ""Whimsical Paper Dragon"", ""Cheerful Gingerbread Character"", ""Calm Mountain Yeti""]",101,30,30,101,V,0,0.3,1.0,0,20,7.5,80,22.99656391143799,193.4206550465176,810124b7e74744bfeed46b7eb1a75e1afc4dcb79f2ac291c08fd5d6b2843e692,2bba9bbf5035047384e31cd874ab8302bbb373ab98f80bd8c91f69fb3d178ce0
